service_id,date,exception_type
"454_64993","20170918","1"
"454_64993","20170925","1"
"454_64993","20171002","1"
"454_64993","20171009","1"
"454_64993","20171016","1"
"454_64993","20171023","1"
"454_64993","20171030","1"
"454_64993","20171106","1"
"454_64993","20171113","1"
"454_64993","20171120","1"
"454_64993","20171127","1"
"454_64993","20171204","1"
"454_64993","20171211","1"
"454_64993","20171218","1"
"454_64993","20180108","1"
"454_64993","20180115","1"
"454_64993","20180122","1"
"454_64993","20180129","1"
"454_64993","20180205","1"
"454_64993","20180212","1"
"454_64993","20180219","1"
"454_64993","20180226","1"
"454_64993","20180305","1"
"454_64993","20180312","1"
"454_64993","20180319","1"
"454_64993","20180326","1"
"454_64993","20180409","1"
"454_64993","20180416","1"
"454_64993","20180423","1"
"454_64993","20180430","1"
"454_64993","20180507","1"
"454_64993","20180514","1"
"454_64993","20180521","1"
"454_64993","20180528","1"
"454_64993","20180604","1"
"454_64994","20170918","1"
"454_64994","20170919","1"
"454_64994","20170920","1"
"454_64994","20170925","1"
"454_64994","20170926","1"
"454_64994","20170927","1"
"454_64994","20171002","1"
"454_64994","20171003","1"
"454_64994","20171004","1"
"454_64994","20171009","1"
"454_64994","20171010","1"
"454_64994","20171011","1"
"454_64994","20171016","1"
"454_64994","20171017","1"
"454_64994","20171018","1"
"454_64994","20171023","1"
"454_64994","20171024","1"
"454_64994","20171025","1"
"454_64994","20171030","1"
"454_64994","20171031","1"
"454_64994","20171106","1"
"454_64994","20171107","1"
"454_64994","20171108","1"
"454_64994","20171113","1"
"454_64994","20171114","1"
"454_64994","20171115","1"
"454_64994","20171120","1"
"454_64994","20171121","1"
"454_64994","20171122","1"
"454_64994","20171127","1"
"454_64994","20171128","1"
"454_64994","20171129","1"
"454_64994","20171204","1"
"454_64994","20171205","1"
"454_64994","20171206","1"
"454_64994","20171211","1"
"454_64994","20171212","1"
"454_64994","20171213","1"
"454_64994","20171218","1"
"454_64994","20171219","1"
"454_64994","20171220","1"
"454_64994","20180108","1"
"454_64994","20180109","1"
"454_64994","20180110","1"
"454_64994","20180115","1"
"454_64994","20180116","1"
"454_64994","20180117","1"
"454_64994","20180122","1"
"454_64994","20180123","1"
"454_64994","20180124","1"
"454_64994","20180129","1"
"454_64994","20180130","1"
"454_64994","20180131","1"
"454_64994","20180205","1"
"454_64994","20180206","1"
"454_64994","20180207","1"
"454_64994","20180212","1"
"454_64994","20180213","1"
"454_64994","20180214","1"
"454_64994","20180219","1"
"454_64994","20180220","1"
"454_64994","20180221","1"
"454_64994","20180226","1"
"454_64994","20180227","1"
"454_64994","20180228","1"
"454_64994","20180305","1"
"454_64994","20180306","1"
"454_64994","20180307","1"
"454_64994","20180312","1"
"454_64994","20180313","1"
"454_64994","20180314","1"
"454_64994","20180319","1"
"454_64994","20180320","1"
"454_64994","20180321","1"
"454_64994","20180326","1"
"454_64994","20180327","1"
"454_64994","20180328","1"
"454_64994","20180404","1"
"454_64994","20180409","1"
"454_64994","20180410","1"
"454_64994","20180411","1"
"454_64994","20180416","1"
"454_64994","20180417","1"
"454_64994","20180418","1"
"454_64994","20180423","1"
"454_64994","20180424","1"
"454_64994","20180430","1"
"454_64994","20180502","1"
"454_64994","20180507","1"
"454_64994","20180508","1"
"454_64994","20180509","1"
"454_64994","20180514","1"
"454_64994","20180515","1"
"454_64994","20180516","1"
"454_64994","20180521","1"
"454_64994","20180522","1"
"454_64994","20180523","1"
"454_64994","20180528","1"
"454_64994","20180529","1"
"454_64994","20180530","1"
"454_64994","20180604","1"
"454_64994","20180605","1"
"454_64994","20180606","1"
"454_64997","20170919","1"
"454_64997","20170920","1"
"454_64997","20170921","1"
"454_64997","20170926","1"
"454_64997","20170927","1"
"454_64997","20170928","1"
"454_64997","20171003","1"
"454_64997","20171004","1"
"454_64997","20171005","1"
"454_64997","20171010","1"
"454_64997","20171011","1"
"454_64997","20171012","1"
"454_64997","20171017","1"
"454_64997","20171018","1"
"454_64997","20171019","1"
"454_64997","20171024","1"
"454_64997","20171025","1"
"454_64997","20171026","1"
"454_64997","20171031","1"
"454_64997","20171107","1"
"454_64997","20171108","1"
"454_64997","20171109","1"
"454_64997","20171114","1"
"454_64997","20171115","1"
"454_64997","20171116","1"
"454_64997","20171121","1"
"454_64997","20171122","1"
"454_64997","20171123","1"
"454_64997","20171128","1"
"454_64997","20171129","1"
"454_64997","20171130","1"
"454_64997","20171205","1"
"454_64997","20171206","1"
"454_64997","20171207","1"
"454_64997","20171212","1"
"454_64997","20171213","1"
"454_64997","20171214","1"
"454_64997","20171219","1"
"454_64997","20171220","1"
"454_64997","20171221","1"
"454_64997","20180109","1"
"454_64997","20180110","1"
"454_64997","20180111","1"
"454_64997","20180116","1"
"454_64997","20180117","1"
"454_64997","20180118","1"
"454_64997","20180123","1"
"454_64997","20180124","1"
"454_64997","20180125","1"
"454_64997","20180130","1"
"454_64997","20180131","1"
"454_64997","20180201","1"
"454_64997","20180206","1"
"454_64997","20180207","1"
"454_64997","20180208","1"
"454_64997","20180213","1"
"454_64997","20180214","1"
"454_64997","20180215","1"
"454_64997","20180220","1"
"454_64997","20180221","1"
"454_64997","20180222","1"
"454_64997","20180227","1"
"454_64997","20180228","1"
"454_64997","20180301","1"
"454_64997","20180306","1"
"454_64997","20180307","1"
"454_64997","20180308","1"
"454_64997","20180313","1"
"454_64997","20180314","1"
"454_64997","20180315","1"
"454_64997","20180320","1"
"454_64997","20180321","1"
"454_64997","20180322","1"
"454_64997","20180327","1"
"454_64997","20180328","1"
"454_64997","20180404","1"
"454_64997","20180405","1"
"454_64997","20180410","1"
"454_64997","20180411","1"
"454_64997","20180412","1"
"454_64997","20180417","1"
"454_64997","20180418","1"
"454_64997","20180419","1"
"454_64997","20180424","1"
"454_64997","20180426","1"
"454_64997","20180502","1"
"454_64997","20180503","1"
"454_64997","20180508","1"
"454_64997","20180509","1"
"454_64997","20180510","1"
"454_64997","20180515","1"
"454_64997","20180516","1"
"454_64997","20180517","1"
"454_64997","20180522","1"
"454_64997","20180523","1"
"454_64997","20180524","1"
"454_64997","20180529","1"
"454_64997","20180530","1"
"454_64997","20180531","1"
"454_64997","20180605","1"
"454_64997","20180606","1"
"454_64997","20180607","1"
"454_65000","20170915","1"
"454_65000","20170919","1"
"454_65000","20170920","1"
"454_65000","20170921","1"
"454_65000","20170922","1"
"454_65000","20170926","1"
"454_65000","20170927","1"
"454_65000","20170928","1"
"454_65000","20170929","1"
"454_65000","20171003","1"
"454_65000","20171004","1"
"454_65000","20171005","1"
"454_65000","20171006","1"
"454_65000","20171010","1"
"454_65000","20171011","1"
"454_65000","20171012","1"
"454_65000","20171013","1"
"454_65000","20171017","1"
"454_65000","20171018","1"
"454_65000","20171019","1"
"454_65000","20171020","1"
"454_65000","20171024","1"
"454_65000","20171025","1"
"454_65000","20171026","1"
"454_65000","20171027","1"
"454_65000","20171031","1"
"454_65000","20171103","1"
"454_65000","20171107","1"
"454_65000","20171108","1"
"454_65000","20171109","1"
"454_65000","20171110","1"
"454_65000","20171114","1"
"454_65000","20171115","1"
"454_65000","20171116","1"
"454_65000","20171117","1"
"454_65000","20171121","1"
"454_65000","20171122","1"
"454_65000","20171123","1"
"454_65000","20171124","1"
"454_65000","20171128","1"
"454_65000","20171129","1"
"454_65000","20171130","1"
"454_65000","20171201","1"
"454_65000","20171205","1"
"454_65000","20171206","1"
"454_65000","20171207","1"
"454_65000","20171212","1"
"454_65000","20171213","1"
"454_65000","20171214","1"
"454_65000","20171215","1"
"454_65000","20171219","1"
"454_65000","20171220","1"
"454_65000","20171221","1"
"454_65000","20171222","1"
"454_65000","20180109","1"
"454_65000","20180110","1"
"454_65000","20180111","1"
"454_65000","20180112","1"
"454_65000","20180116","1"
"454_65000","20180117","1"
"454_65000","20180118","1"
"454_65000","20180119","1"
"454_65000","20180123","1"
"454_65000","20180124","1"
"454_65000","20180125","1"
"454_65000","20180126","1"
"454_65000","20180130","1"
"454_65000","20180131","1"
"454_65000","20180201","1"
"454_65000","20180202","1"
"454_65000","20180206","1"
"454_65000","20180207","1"
"454_65000","20180208","1"
"454_65000","20180209","1"
"454_65000","20180213","1"
"454_65000","20180214","1"
"454_65000","20180215","1"
"454_65000","20180216","1"
"454_65000","20180220","1"
"454_65000","20180221","1"
"454_65000","20180222","1"
"454_65000","20180223","1"
"454_65000","20180227","1"
"454_65000","20180228","1"
"454_65000","20180301","1"
"454_65000","20180302","1"
"454_65000","20180306","1"
"454_65000","20180307","1"
"454_65000","20180308","1"
"454_65000","20180309","1"
"454_65000","20180313","1"
"454_65000","20180314","1"
"454_65000","20180315","1"
"454_65000","20180316","1"
"454_65000","20180320","1"
"454_65000","20180321","1"
"454_65000","20180322","1"
"454_65000","20180323","1"
"454_65000","20180327","1"
"454_65000","20180328","1"
"454_65000","20180404","1"
"454_65000","20180405","1"
"454_65000","20180406","1"
"454_65000","20180410","1"
"454_65000","20180411","1"
"454_65000","20180412","1"
"454_65000","20180413","1"
"454_65000","20180417","1"
"454_65000","20180418","1"
"454_65000","20180419","1"
"454_65000","20180420","1"
"454_65000","20180424","1"
"454_65000","20180426","1"
"454_65000","20180427","1"
"454_65000","20180502","1"
"454_65000","20180503","1"
"454_65000","20180504","1"
"454_65000","20180508","1"
"454_65000","20180509","1"
"454_65000","20180510","1"
"454_65000","20180511","1"
"454_65000","20180515","1"
"454_65000","20180516","1"
"454_65000","20180517","1"
"454_65000","20180518","1"
"454_65000","20180522","1"
"454_65000","20180523","1"
"454_65000","20180524","1"
"454_65000","20180525","1"
"454_65000","20180529","1"
"454_65000","20180530","1"
"454_65000","20180531","1"
"454_65000","20180601","1"
"454_65000","20180605","1"
"454_65000","20180606","1"
"454_65000","20180607","1"
"454_65002","20170915","1"
"454_65002","20170918","1"
"454_65002","20170919","1"
"454_65002","20170920","1"
"454_65002","20170921","1"
"454_65002","20170922","1"
"454_65002","20170925","1"
"454_65002","20170926","1"
"454_65002","20170927","1"
"454_65002","20170928","1"
"454_65002","20170929","1"
"454_65002","20171002","1"
"454_65002","20171003","1"
"454_65002","20171004","1"
"454_65002","20171005","1"
"454_65002","20171006","1"
"454_65002","20171009","1"
"454_65002","20171010","1"
"454_65002","20171011","1"
"454_65002","20171012","1"
"454_65002","20171013","1"
"454_65002","20171016","1"
"454_65002","20171017","1"
"454_65002","20171018","1"
"454_65002","20171019","1"
"454_65002","20171020","1"
"454_65002","20171023","1"
"454_65002","20171024","1"
"454_65002","20171025","1"
"454_65002","20171026","1"
"454_65002","20171027","1"
"454_65002","20171030","1"
"454_65002","20171031","1"
"454_65002","20171103","1"
"454_65002","20171106","1"
"454_65002","20171107","1"
"454_65002","20171108","1"
"454_65002","20171109","1"
"454_65002","20171110","1"
"454_65002","20171113","1"
"454_65002","20171114","1"
"454_65002","20171115","1"
"454_65002","20171116","1"
"454_65002","20171117","1"
"454_65002","20171120","1"
"454_65002","20171121","1"
"454_65002","20171122","1"
"454_65002","20171123","1"
"454_65002","20171124","1"
"454_65002","20171127","1"
"454_65002","20171128","1"
"454_65002","20171129","1"
"454_65002","20171130","1"
"454_65002","20171201","1"
"454_65002","20171204","1"
"454_65002","20171205","1"
"454_65002","20171206","1"
"454_65002","20171207","1"
"454_65002","20171211","1"
"454_65002","20171212","1"
"454_65002","20171213","1"
"454_65002","20171214","1"
"454_65002","20171215","1"
"454_65002","20171218","1"
"454_65002","20171219","1"
"454_65002","20171220","1"
"454_65002","20171221","1"
"454_65002","20171222","1"
"454_65002","20180108","1"
"454_65002","20180109","1"
"454_65002","20180110","1"
"454_65002","20180111","1"
"454_65002","20180112","1"
"454_65002","20180115","1"
"454_65002","20180116","1"
"454_65002","20180117","1"
"454_65002","20180118","1"
"454_65002","20180119","1"
"454_65002","20180122","1"
"454_65002","20180123","1"
"454_65002","20180124","1"
"454_65002","20180125","1"
"454_65002","20180126","1"
"454_65002","20180129","1"
"454_65002","20180130","1"
"454_65002","20180131","1"
"454_65002","20180201","1"
"454_65002","20180202","1"
"454_65002","20180205","1"
"454_65002","20180206","1"
"454_65002","20180207","1"
"454_65002","20180208","1"
"454_65002","20180209","1"
"454_65002","20180212","1"
"454_65002","20180213","1"
"454_65002","20180214","1"
"454_65002","20180215","1"
"454_65002","20180216","1"
"454_65002","20180219","1"
"454_65002","20180220","1"
"454_65002","20180221","1"
"454_65002","20180222","1"
"454_65002","20180223","1"
"454_65002","20180226","1"
"454_65002","20180227","1"
"454_65002","20180228","1"
"454_65002","20180301","1"
"454_65002","20180302","1"
"454_65002","20180305","1"
"454_65002","20180306","1"
"454_65002","20180307","1"
"454_65002","20180308","1"
"454_65002","20180309","1"
"454_65002","20180312","1"
"454_65002","20180313","1"
"454_65002","20180314","1"
"454_65002","20180315","1"
"454_65002","20180316","1"
"454_65002","20180319","1"
"454_65002","20180320","1"
"454_65002","20180321","1"
"454_65002","20180322","1"
"454_65002","20180323","1"
"454_65002","20180326","1"
"454_65002","20180327","1"
"454_65002","20180328","1"
"454_65002","20180404","1"
"454_65002","20180405","1"
"454_65002","20180406","1"
"454_65002","20180409","1"
"454_65002","20180410","1"
"454_65002","20180411","1"
"454_65002","20180412","1"
"454_65002","20180413","1"
"454_65002","20180416","1"
"454_65002","20180417","1"
"454_65002","20180418","1"
"454_65002","20180419","1"
"454_65002","20180420","1"
"454_65002","20180423","1"
"454_65002","20180424","1"
"454_65002","20180426","1"
"454_65002","20180427","1"
"454_65002","20180430","1"
"454_65002","20180502","1"
"454_65002","20180503","1"
"454_65002","20180504","1"
"454_65002","20180507","1"
"454_65002","20180508","1"
"454_65002","20180509","1"
"454_65002","20180510","1"
"454_65002","20180511","1"
"454_65002","20180514","1"
"454_65002","20180515","1"
"454_65002","20180516","1"
"454_65002","20180517","1"
"454_65002","20180518","1"
"454_65002","20180521","1"
"454_65002","20180522","1"
"454_65002","20180523","1"
"454_65002","20180524","1"
"454_65002","20180525","1"
"454_65002","20180528","1"
"454_65002","20180529","1"
"454_65002","20180530","1"
"454_65002","20180531","1"
"454_65002","20180601","1"
"454_65002","20180604","1"
"454_65002","20180605","1"
"454_65002","20180606","1"
"454_65002","20180607","1"
"454_65005","20170915","1"
"454_65005","20170916","1"
"454_65005","20170920","1"
"454_65005","20170921","1"
"454_65005","20170922","1"
"454_65005","20170923","1"
"454_65005","20170927","1"
"454_65005","20170928","1"
"454_65005","20170929","1"
"454_65005","20170930","1"
"454_65005","20171004","1"
"454_65005","20171005","1"
"454_65005","20171006","1"
"454_65005","20171007","1"
"454_65005","20171011","1"
"454_65005","20171012","1"
"454_65005","20171013","1"
"454_65005","20171014","1"
"454_65005","20171018","1"
"454_65005","20171019","1"
"454_65005","20171020","1"
"454_65005","20171021","1"
"454_65005","20171025","1"
"454_65005","20171026","1"
"454_65005","20171027","1"
"454_65005","20171028","1"
"454_65005","20171103","1"
"454_65005","20171104","1"
"454_65005","20171108","1"
"454_65005","20171109","1"
"454_65005","20171110","1"
"454_65005","20171111","1"
"454_65005","20171115","1"
"454_65005","20171116","1"
"454_65005","20171117","1"
"454_65005","20171118","1"
"454_65005","20171122","1"
"454_65005","20171123","1"
"454_65005","20171124","1"
"454_65005","20171125","1"
"454_65005","20171129","1"
"454_65005","20171130","1"
"454_65005","20171201","1"
"454_65005","20171202","1"
